672,87
673,73
674,37
675,7
676,38
677,25
678,78
679,53
680,35
681,39
682,61
683,21
684,24
685,72
686,70
687,61
688,0
689,5
690,25
691,48
692,98
693,93
694,7
695,83
696,12
697,97
698,92
699,83
700,75
701,62
702,11
703,9
704,76
705,3
706,5
707,55
708,49
709,91
710,79
711,70
712,63
713,95
714,98
715,2
716,28
717,83
718,35
719,8
720,85
721,17
722,86
723,23
724,7
725,23
726,34
727,10
728,97
729,89
730,75
731,38
732,85
733,49
734,53
735,27
736,77
737,34
738,48
739,20
740,19
741,33
742,63
743,67
744,86
745,76
746,35
747,25
748,23
749,18
750,52
751,63
752,32
753,95
754,23
755,84
756,88
757,56
758,39
759,33
760,53
761,61
762,96
763,37
764,47
765,38
766,81
767,25
768,31
769,74
770,47
771,23
772,95
773,58
774,63
775,80
776,81
777,28
778,67
779,21
780,7
781,10
782,95
783,82
784,24
785,58
786,43
787,86
788,31
789,75
790,85
791,37
792,57
793,75
794,14
795,20
796,95
797,5
798,55
799,16
800,4
801,32
802,11
803,2
804,19
805,30
806,32
807,57
808,58
809,65
810,54
811,64
812,53
813,22
814,0
815,22
816,43
817,6
818,88
819,55
820,61
821,17
822,41
823,91
824,76
825,12
826,25
827,52
828,24
829,13
830,7
831,10
832,29
833,97
834,48
835,78
836,77
837,22
838,85
839,27
840,50
841,84
842,21
843,17
844,47
845,80
846,17
847,53
848,15
849,11
850,32
851,36
852,54
853,82
854,75
855,2
856,39
857,53
858,47
859,98
860,74
861,57
862,69
863,59
864,67
865,87
866,35
867,3
868,5
869,83
870,93
871,4
872,30
873,39
874,13
875,81
876,62
877,73
878,28
879,56
880,93
881,32
882,77
883,65
884,26
885,15
886,81
887,94
888,25
889,3
890,9
891,66
892,37
893,32
894,17
895,8
896,53
897,46
898,64
899,85
900,76
901,68
902,33
903,19
904,70
905,31
906,43
907,25
908,93
909,89
910,58
911,81
912,17
913,58
914,54
915,60
916,69
917,66
918,87
919,21
920,11
921,55
922,37
923,69
924,26
925,76
926,51
927,73
928,79
929,37
930,97
931,76
932,43
933,68
934,93
935,8
936,11
937,74
938,71
939,30
940,20
941,22
942,48
943,40
944,13
945,36
946,82
947,35
948,87
949,32
950,59
951,32
952,12
953,94
954,79
955,59
956,59
957,50
958,0
959,5
960,48
961,69
962,92
963,28
964,57
965,77
966,13
967,97
968,93
969,65
970,74
971,28
972,21
973,17
974,8
975,92
976,60
977,52
978,43
979,39
980,86
981,84
982,23
983,47
984,97
985,43
986,25
987,90
988,41
989,1
990,47
991,89
992,68
993,28
994,30
995,43
996,54
997,87
998,90
999,74
1000,92
1001,30
1002,51
1003,23
1004,34
1005,87
1006,41
1007,68
1008,18
1009,5
1010,24
1011,18
1012,24
1013,53
1014,71
1015,98
1016,98
1017,49
1018,47
1019,47
1020,20
1021,27
1022,85
1023,44
1024,40
1025,28
1026,1
1027,77
1028,27
1029,21
1030,31
1031,41
1032,8
1033,74
1034,22
1035,36
1036,62
1037,74
1038,58
1039,58
1040,92
1041,1
1042,63
1043,97
1044,46
1045,16
1046,82
1047,60
1048,80
1049,13
1050,54
1051,10
1052,61
1053,62
1054,98
1055,17
1056,41
1057,79
1058,35
1059,19
1060,25
1061,83
1062,47
1063,46
1064,66
1065,22
1066,61
1067,25
1068,16
1069,54
1070,54
1071,69
1072,86
1073,75
1074,82
1075,88
1076,89
1077,59
1078,34
1079,76
1080,20
1081,68
1082,55
1083,60
1084,93
1085,49
1086,61
1087,13
1088,34
1089,75
1090,56
1091,49
1092,85
1093,46
1094,18
1095,23
1096,74
1097,40
1098,17
1099,8
1100,10
1101,12
1102,61
1103,35
1104,73
1105,12
1106,89
1107,17
1108,47
1109,95
1110,14
1111,64
1112,43
1113,77
1114,39
1115,57
1116,75
1117,34
1118,80
1119,26
1120,74
1121,83
1122,73
1123,69
1124,65
1125,57
1126,88
1127,79
1128,87
1129,61
1130,80
1131,0
1132,98
1133,71
1134,78
1135,78
1136,69
1137,93
1138,98
1139,72
1140,5
1141,98
1142,44
1143,98
1144,58
1145,4
1146,70
1147,39
1148,23
1149,35
1150,46
1151,66
1152,30
1153,76
1154,34
1155,92
1156,10
1157,87
1158,20
1159,18
1160,20
1161,98
1162,22
1163,21
1164,55
1165,60
1166,93
1167,54
1168,19
1169,70
1170,15
1171,84
1172,57
1173,86
1174,96
1175,82
1176,71
1177,85
1178,88
1179,78
1180,71
1181,53
1182,13
1183,19
1184,92
1185,51
1186,82
1187,31
1188,22
1189,96
1190,3
1191,83
1192,85
1193,41
1194,94
1195,19
1196,98
1197,48
1198,47
1199,34
1200,66
1201,32
1202,9
1203,18
1204,74
1205,90
1206,3
1207,22
1208,70
1209,91
1210,33
1211,98
1212,97
1213,53
1214,19
1215,97
1216,15
1217,90
1218,80
1219,27
1220,78
1221,37
1222,14
1223,64
1224,68
1225,55
1226,93
1227,90
1228,71
1229,29
1230,8
1231,60
1232,87
1233,3
1234,8
1235,96
1236,55
1237,14
1238,89
1239,55
1240,10
1241,87
1242,70
1243,18
1244,50
1245,75
1246,4
1247,18
1248,51
1249,22
1250,57
1251,79
1252,32
1253,74
1254,10
1255,3
1256,27
1257,63
1258,81
1259,93
1260,39
1261,64
1262,1
1263,54
1264,43
1265,53
1266,29
1267,32
1268,47
1269,63
1270,79
1271,89
1272,60
1273,55
1274,47
1275,51
1276,82
1277,27
1278,87
1279,71
1280,89
1281,0
1282,98
1283,34
1284,66
1285,59
1286,1
1287,63
1288,33
1289,33
1290,85
1291,56
1292,63
1293,69
1294,14
1295,95
1296,35
1297,37
1298,41
1299,10
1300,29
1301,48
1302,28
1303,19
1304,55
1305,62
1306,40
1307,56
1308,63
1309,94
1310,44
1311,22
1312,13
1313,10
1314,74
1315,44
1316,38
1317,92
1318,49
1319,37
1320,29
1321,30
1322,37
1323,89
1324,3
1325,58
1326,98
1327,46
1328,90
1329,25
1330,98
1331,56
1332,62
1333,81
1334,29
1335,19
1336,5
1337,49
1338,34
1339,40
1340,98
1341,54
1342,17
1343,94
1344,50
1345,85
1346,7
1347,9
1348,72
1349,63
1350,31
1351,47
1352,48
1353,90
1354,5
1355,89
1356,55
1357,55
1358,14
1359,49
1360,6
1361,69
1362,49
1363,56
1364,23
1365,35
1366,55
1367,28
1368,9
1369,88
1370,5
1371,91
1372,31
1373,92
1374,60
1375,3
1376,42
1377,20
1378,71
1379,78
1380,45
1381,74
1382,46
1383,40
1384,23
1385,69
1386,58
1387,55
1388,63
1389,36
1390,81
1391,71
1392,60
1393,86
1394,67
1395,92
1396,95
1397,92
1398,62
1399,38
1400,32
1401,56
1402,19
1403,77
1404,49
1405,11
1406,96
1407,45
1408,20
1409,49
1410,44
1411,39
1412,12
1413,22
1414,77
1415,69
1416,67
1417,78
1418,26
1419,76
1420,33
1421,46
1422,87
1423,29
1424,72
1425,41
1426,37
1427,86
1428,33
1429,71
1430,24
1431,24
1432,80
1433,64
1434,46
1435,80
1436,83
1437,65
1438,13
1439,60
1440,68
1441,81
1442,76
1443,67
1444,33
1445,0
1446,10
1447,44
1448,63
1449,26
1450,87
1451,42
1452,39
1453,54
1454,80
1455,51
1456,22
1457,63
1458,42
1459,91
1460,96
1461,29
1462,54
1463,0
1464,44
1465,30
1466,84
1467,88
1468,97
1469,78
1470,70
1471,45
1472,31
1473,4
1474,18
1475,52
1476,39
1477,30
1478,77
1479,82
1480,93
1481,42
1482,49
1483,36
1484,30
1485,78
1486,32
1487,18
1488,30
1489,74
1490,49
1491,77
1492,56
1493,42
1494,33
1495,41
1496,32
1497,77
1498,93
1499,25
1500,74
1501,76
1502,48
1503,24
1504,84
1505,60
1506,72
1507,3
1508,8
1509,16
1510,92
1511,38
1512,94
1513,93
1514,80
1515,33
1516,16
1517,46
1518,79
1519,45
1520,86
1521,32
1522,64
1523,71
1524,61
1525,71
1526,28
1527,5
1528,87
1529,94
1530,56
1531,30
1532,96
1533,27
1534,6
1535,92
1536,56
1537,86
1538,1
1539,11
1540,47
1541,37
1542,98
1543,28
1544,61
1545,92
1546,0
1547,93
1548,71
1549,24
1550,44
1551,48
1552,46
1553,77
1554,89
1555,88
1556,85
1557,96
1558,25
1559,5
1560,84
1561,28
1562,35
1563,96
1564,27
1565,70
1566,85
1567,1
1568,14
1569,16
1570,42
1571,0
1572,25
1573,65
1574,94
1575,10
1576,60
1577,94
1578,47
1579,53
1580,8
1581,92
1582,26
1583,48
1584,73
1585,30
1586,58
1587,6
1588,44
1589,45
1590,54
1591,15
1592,93
1593,0
1594,58
1595,43
1596,68
1597,63
1598,21
1599,29
1600,92
1601,50
1602,93
1603,46
1604,89
1605,6
1606,86
1607,2
1608,91
1609,98
1610,95
1611,7
1612,66
1613,79
1614,63
1615,48
1616,48
1617,67
1618,74
1619,59
1620,60
1621,83
1622,22
1623,23
1624,59
1625,0
1626,2
1627,35
1628,39
1629,31
1630,82
1631,76
1632,6
1633,97
1634,28
1635,58
1636,34
1637,82
1638,19
1639,20
1640,71
1641,18
1642,39
1643,9
1644,77
1645,42
1646,89
1647,66
1648,29
1649,36
1650,17
1651,47
1652,38
1653,89
1654,33
1655,84
1656,30
1657,92
1658,4
1659,65
1660,27
1661,10
1662,54
1663,72
1664,83
1665,76
1666,22
1667,53
1668,68
1669,32
1670,28
1671,63
1672,59
1673,62
1674,47
1675,37
1676,47
1677,17
1678,45
1679,30
1680,69
1681,75
1682,56
1683,74
1684,60
1685,23
1686,25
1687,67
1688,88
1689,81
1690,77
1691,72
1692,42
1693,3
1694,20
1695,70
1696,2
1697,92
1698,69
1699,82
1700,2
1701,42
1702,68
1703,33
1704,9
1705,2
1706,70
1707,89
1708,0
1709,98
1710,78
1711,25
1712,0
1713,64
1714,40
1715,6
1716,95
1717,47
1718,98
1719,65
1720,52
1721,94
1722,44
1723,3
1724,66
1725,43
1726,91
1727,88
1728,17
1729,68
1730,84
1731,38
1732,71
1733,11
1734,84
1735,86
1736,48
1737,21
1738,23
1739,63
1740,60
1741,95
1742,13
1743,20
1744,47
1745,73
1746,82
1747,57
1748,51
1749,51
1750,51
1751,1
1752,62
1753,37
1754,75
1755,29
1756,95
1757,45
1758,56
1759,29
1760,33
1761,44
1762,77
1763,45
1764,62
1765,45
1766,17
1767,13
1768,1
1769,68
1770,13
1771,20
1772,78
1773,31
1774,94
1775,31
1776,43
1777,44
1778,25
1779,85
1780,2
1781,34
1782,98
1783,37
1784,55
1785,72
1786,56
1787,20
1788,75
1789,80
1790,40
1791,25
1792,39
1793,61
1794,54
1795,1
1796,59
1797,65
1798,85
1799,72
1800,30
1801,98
1802,53
1803,73
1804,6
1805,95
1806,27
1807,62
1808,58
1809,77
1810,11
1811,30
1812,86
1813,86
1814,26
1815,33
1816,18
1817,32
1818,54
1819,39
1820,42
1821,44
1822,24
1823,88
1824,84
1825,87
1826,57
1827,9
1828,28
1829,67
1830,97
1831,39
1832,21
1833,2
1834,20
1835,50
1836,10
1837,56
1838,51
1839,91
1840,9
1841,34
1842,9
1843,52
1844,87
1845,34
1846,5
1847,23
1848,17
1849,97
1850,96
1851,18
1852,32
1853,24
1854,49
1855,73
1856,46
1857,19
1858,40
1859,79
1860,90
1861,97
1862,36
1863,2
1864,98
1865,28
1866,88
1867,70
1868,32
1869,24
1870,38
1871,39
1872,22
1873,72
1874,73
1875,14
1876,55
1877,70
1878,36
1879,50
1880,11
1881,94
1882,88
1883,44
1884,19
1885,80
1886,80
1887,58
1888,98
1889,60
1890,90
1891,90
1892,52
1893,51
1894,66
1895,94
1896,62
1897,94
1898,17
1899,5
1900,97
1901,61
1902,29
1903,71
1904,46
1905,78
1906,52
1907,72
1908,18
1909,63
1910,80
1911,15
1912,60
1913,42
1914,97
1915,34
1916,18
1917,34
1918,81
1919,9
1920,12
1921,46
1922,79
1923,45
1924,15
1925,21
1926,18
1927,47
1928,66
1929,2
1930,10
1931,52
1932,70
1933,65
1934,63
1935,78
1936,34
1937,20
1938,0
1939,89
1940,67
1941,43
1942,1
1943,76
1944,95
1945,44
1946,96
1947,20
1948,2
1949,36
1950,10
1951,89
1952,29
1953,54
1954,60
1955,75
1956,40
1957,49
1958,7
1959,2
1960,38
1961,19
1962,29
1963,87
1964,30
1965,79
1966,87
1967,11
1968,75
1969,29
1970,80
1971,86
1972,96
1973,70
1974,96
1975,75
1976,86
1977,19
1978,97
1979,10
1980,4
1981,73
1982,47
1983,58
1984,73
1985,70
1986,94
1987,41
1988,4
1989,25
1990,6
1991,27
1992,0
1993,80
1994,81
1995,36
1996,33
1997,82
1998,23
1999,74
2000,75
2001,83
2002,58
2003,93
2004,17
2005,75
2006,37
2007,6
2008,84
2009,65
2010,1
2011,72
2012,13
2013,53
2014,58
2015,71
2016,51
2017,21
2018,24
2019,85
2020,2
2021,11
2022,78
2023,3
2024,58
2025,63
2026,61
2027,21
2028,77
2029,13
2030,28
2031,85
2032,15
2033,14
2034,74
2035,43
2036,47
2037,90
2038,4
2039,90
2040,47
2041,83
2042,60
2043,93
2044,75
2045,2
2046,67
2047,27
2048,60
2049,75
2050,85
2051,73
2052,37
2053,87
2054,51
2055,13
2056,0
2057,54
2058,64
2059,27
2060,47
2061,58
2062,26
2063,87
2064,40
2065,24
2066,1
2067,76
2068,69
2069,48
2070,35
2071,56
2072,51
2073,21
2074,60
2075,62
2076,74
2077,59
2078,55
2079,74
2080,16
2081,16
2082,47
2083,97
2084,65
2085,38
2086,35
2087,88
2088,33
2089,22
2090,46
2091,46
2092,72
2093,3
2094,7
2095,23
2096,35
2097,37
2098,9
2099,71
2100,43
2101,61
2102,52
2103,52
2104,72
2105,76
2106,3
2107,10
2108,15
2109,94
2110,0
2111,77
2112,69
2113,69
2114,98
2115,56
2116,34
2117,50
2118,14
2119,85
2120,51
2121,55
2122,72
2123,42
2124,51
2125,5
2126,11
2127,79
2128,35
2129,42
2130,3
2131,6
2132,10
2133,87
2134,14
2135,4
2136,72
2137,29
2138,22
2139,96
2140,6
2141,12
2142,33
2143,59
2144,55
2145,9
2146,73
2147,9
2148,44
2149,66
2150,63
2151,83
2152,37
2153,21
2154,9
2155,78
2156,18
2157,62
2158,89
2159,69
2160,94
2161,65
2162,44
2163,18
2164,58
2165,66
2166,46
2167,7
2168,39
2169,23
2170,94
2171,55
2172,26
2173,51
2174,19
2175,57
2176,10
2177,20
2178,11
2179,96
2180,41
2181,33
2182,38
2183,46
2184,96
2185,2
2186,80
2187,86
2188,34
2189,4
2190,30
2191,1
2192,30
2193,62
2194,85
2195,21
2196,44
2197,40
2198,0
2199,42
2200,35
2201,83
2202,66
2203,64
2204,87
2205,22
2206,54
2207,21
2208,42
2209,34
2210,55
2211,51
2212,26
2213,15
2214,0
2215,81
2216,21
2217,12
2218,7
2219,92
2220,57
2221,50
2222,69
2223,91
2224,97
2225,23
2226,59
2227,18
2228,10
2229,46
2230,74
2231,49
2232,2
2233,79
2234,6
2235,80
2236,9
2237,12
2238,25
2239,67
2240,72
2241,27
2242,92
2243,46
2244,70
2245,4
2246,91
2247,74
2248,89
2249,28
2250,80
2251,72
2252,24
2253,15
2254,80
2255,33
2256,44
2257,82
2258,82
2259,41
2260,40
2261,5
2262,82
2263,8
2264,80
2265,23
2266,55
2267,20
2268,55
2269,15
2270,42
2271,98
2272,98
2273,89
2274,31
2275,61
2276,59
2277,82
2278,77
2279,20
2280,83
2281,92
2282,23
2283,79
2284,91
2285,81
2286,25
2287,49
2288,13
2289,69
2290,43
2291,29
2292,19
2293,57
2294,73
2295,77
2296,70
2297,22
2298,5
2299,77
2300,98
2301,58
2302,40
2303,90
2304,65
2305,53
2306,6
2307,81
2308,71
2309,96
2310,27
2311,26
2312,68
2313,24
2314,92
2315,92
2316,28
2317,16
2318,98
2319,73
2320,93
2321,52
2322,57
2323,9
2324,28
2325,18
2326,95
2327,51
2328,13
2329,55
2330,69
2331,14
2332,57
2333,37
2334,82
2335,21
2336,43
2337,96
2338,45
2339,95
2340,40
2341,76
2342,40
2343,17
2344,68
2345,3
2346,77
2347,42
2348,38
2349,26
2350,33
2351,12
2352,48
2353,10
2354,42
2355,11
2356,37
2357,70
2358,37
2359,72
2360,28
2361,7
2362,93
2363,58
2364,35
2365,47
2366,7
2367,76
2368,0
2369,1
2370,55
2371,53
2372,77
2373,72
2374,35
2375,3
2376,4
2377,60
2378,22
2379,48
2380,31
2381,9
2382,90
2383,70
2384,82
2385,22
2386,55
2387,4
2388,49
2389,76
2390,68
2391,48
2392,42
2393,29
2394,64
2395,91
2396,57
2397,25
2398,78
2399,8
2400,4
2401,93
2402,41
2403,97
2404,82
2405,24
2406,87
2407,55
2408,39
2409,51
2410,35
2411,41
2412,53
2413,11
2414,25
2415,14
2416,71
2417,61
2418,37
2419,52
2420,19
2421,32
2422,1
2423,48
2424,9
2425,54
2426,19
2427,54
2428,97
2429,90
2430,81
2431,55
2432,13
2433,37
2434,89
2435,75
2436,88
2437,55
2438,9
2439,47
2440,81
2441,29
2442,64
2443,9
2444,30
2445,69
2446,20
2447,20
2448,51
2449,27
2450,29
2451,94
2452,48
2453,24
2454,16
2455,79
2456,84
2457,47
2458,4
2459,15
2460,90
2461,5
2462,41
2463,20
2464,78
2465,97
2466,65
2467,13
2468,26
2469,4
2470,85
2471,8
2472,87
2473,98
2474,17
2475,97
2476,92
2477,2
2478,4
2479,69
2480,65
2481,65
2482,90
2483,48
2484,40
2485,65
2486,40
2487,54
2488,25
2489,94
2490,3
2491,79
2492,70
2493,7
2494,48
2495,20
2496,57
2497,75
2498,56
2499,68
2500,2
2501,77
2502,73
2503,14
2504,38
2505,72
2506,66
2507,51
2508,20
2509,40
2510,41
2511,3
2512,64
2513,35
2514,96
2515,40
2516,26
2517,84
2518,74
2519,42
2520,20
2521,48
2522,22
2523,52
2524,60
2525,74
2526,44
2527,65
2528,29
2529,0
2530,61
2531,58
2532,0
2533,41
2534,23
2535,29
2536,0
2537,3
2538,96
2539,30
2540,34
2541,33
2542,1
2543,41
2544,63
2545,59
2546,34
2547,40
2548,69
2549,33
2550,54
2551,9
2552,45
2553,80
2554,45
2555,42
2556,90
2557,87
2558,93
2559,49
2560,27
2561,0
2562,2
2563,48
2564,0
2565,21
2566,76
2567,63
2568,55
2569,24
2570,35
2571,24
2572,46
2573,86
2574,94
2575,65
2576,61
2577,26
2578,63
2579,47
2580,31
2581,33
2582,1
2583,28
2584,83
2585,22
2586,46
2587,16
2588,93
2589,90
2590,18
2591,42
2592,54
2593,21
2594,92
2595,33
2596,21
2597,55
2598,8
2599,77
2600,57
2601,80
2602,30
2603,71
2604,36
2605,78
2606,93
2607,48
2608,10
2609,79
2610,4
2611,74
2612,0
2613,34
2614,74
2615,1
2616,13
2617,10
2618,70
2619,5
2620,9
2621,57
2622,29
2623,91
2624,40
2625,42
2626,25
2627,70
2628,81
2629,63
2630,8
2631,26
2632,94
2633,32
2634,97
2635,69
2636,88
2637,95
2638,30
2639,65
2640,46
2641,44
2642,75
2643,70
2644,8
2645,32
2646,17
2647,36
2648,15
2649,87
2650,71
2651,49
2652,54
2653,56
2654,5
2655,46
2656,77
2657,16
2658,15
2659,95
2660,66
2661,45
2662,30
2663,10
2664,19
2665,67
2666,35
2667,93
2668,60
2669,69
2670,58
2671,36
2672,78
2673,44
2674,39
2675,53
2676,6
2677,68
2678,26
2679,32
2680,22
2681,43
2682,21
2683,95
2684,27
2685,42
2686,74
2687,76
2688,75
2689,15
2690,71
2691,17
2692,46
2693,11
2694,82
2695,9
2696,83
2697,6
2698,96
2699,97
2700,5
2701,19
2702,3
2703,58
2704,33
2705,74
2706,38
2707,72
2708,1
2709,16
2710,93
2711,41
2712,73
2713,1
2714,72
2715,52
2716,79
2717,14
2718,48
2719,17
2720,21
2721,19
2722,7
2723,69
2724,74
2725,41
2726,67
2727,1
2728,18
2729,81
2730,28
2731,26
2732,31
2733,82
2734,82
2735,78
2736,45
2737,47
2738,11
2739,0
2740,81
2741,35
2742,64
2743,13
2744,46
2745,35
2746,1
2747,65
2748,78
2749,14
2750,63
2751,7
2752,46
2753,80
2754,92
2755,47
2756,40
2757,65
2758,75
2759,52
2760,49
2761,31
2762,66
2763,12
2764,15
2765,81
2766,3
2767,35
2768,35
2769,91
2770,89
2771,22
2772,92
2773,13
2774,0
2775,26
2776,69
2777,40
2778,81
2779,76
2780,92
2781,11
2782,51
2783,45
2784,1
2785,55
2786,45
2787,15
2788,9
2789,90
2790,35
2791,27
2792,29
2793,63
2794,6
2795,88
2796,52
2797,51
2798,34
2799,55
2800,4
2801,42
2802,15
2803,91
2804,98
2805,89
2806,25
2807,6
2808,15
2809,39
2810,72
2811,1
2812,44
2813,80
2814,37
2815,71
2816,35
2817,88
2818,49
2819,79
2820,18
2821,36
2822,94
2823,37
2824,18
2825,30
2826,28
2827,77
2828,51
2829,21
2830,50
2831,11
2832,20
2833,55
2834,0
2835,51
2836,1
2837,38
2838,94
2839,31
2840,76
2841,23
2842,8
2843,61
2844,63
2845,18
2846,68
2847,19
2848,85
2849,87
2850,31
2851,45
2852,61
2853,9
2854,87
2855,15
2856,83
2857,69
2858,80
2859,98
2860,80
2861,47
2862,65
2863,53
2864,38
2865,46
2866,16
2867,39
2868,37
2869,54
2870,46
2871,18
2872,30
2873,48
2874,7
2875,80
2876,45
2877,16
2878,55
2879,28
2880,73
2881,44
2882,57
2883,37
2884,6
2885,9
2886,14
2887,43
2888,43
2889,68
2890,50
2891,50
2892,45
2893,97
2894,20
2895,69
2896,92
2897,33
2898,45
2899,60
2900,36
2901,7
2902,63
2903,95
2904,76
2905,67
2906,3
2907,8
2908,91
2909,86
2910,54
2911,25
2912,5
2913,26
2914,74
2915,94
2916,25
2917,60
2918,90
2919,1
2920,30
2921,88
2922,60
2923,15
2924,32
2925,4
2926,72
2927,39
2928,35
2929,6
2930,30
2931,19
2932,55
2933,67
2934,37
2935,57
2936,55
2937,98
2938,71
2939,97
2940,61
2941,50
2942,67
2943,33
2944,80
2945,40
2946,91
2947,42
2948,60
2949,71
2950,52
2951,53
2952,96
2953,8
2954,61
2955,42
2956,65
2957,38
2958,37
2959,35
2960,42
2961,4
2962,18
2963,64
2964,86
2965,31
2966,22
2967,13
2968,60
2969,34
2970,87
2971,29
2972,84
2973,60
2974,67
2975,94
2976,8
2977,65
2978,5
2979,30
2980,86
2981,21
2982,0
2983,76
2984,48
2985,36
2986,76
2987,38
2988,49
2989,86
2990,16
2991,70
2992,64
2993,18
2994,71
2995,48
2996,13
2997,96
2998,0
2999,9
